"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","9","9","8","0","0","3","0","0","",""
"区南部","8","5","0","2","0","0","0","0","0","",""
"区西南部","30","5","6","10","0","0","4","1","0","",""
"区西部","40","21","59","31","0","0","4","0","0","",""
"区西北部","17","5","2","11","0","0","5","0","0","",""
"区東北部","3","0","0","0","0","0","3","1","0","",""
"区東部","9","5","2","9","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","14","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","121","50","78","71","0","0","35","2","0","",""
