"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","3","1","2","0","21","0","1","0","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","2","3","8","5","39","1","4","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","2","0","3","15","1","25","1","1","0","14","1","1","0","0","1","0","0","1","0","0","","","","","",""
"文京","0","0","0","1","5","1","17","0","1","0","1","0","0","0","0","2","0","0","0","0","0","","","","","",""
"台東","0","1","0","4","7","1","20","4","3","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","2","1","2","2","0","12","0","2","0","11","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","2","7","5","18","1","70","0","4","0","25","1","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","1","14","2","19","1","3","0","14","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","1","0","4","3","11","0","0","0","6","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","3","1","9","14","39","6","56","0","3","0","37","1","1","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","2","10","21","2","82","2","8","0","21","1","0","0","0","2","0","1","0","0","0","","","","","",""
"渋谷区","0","0","1","3","6","0","22","0","1","0","2","0","0","0","0","2","0","0","0","1","0","","","","","",""
"中野区","0","0","0","4","1","3","55","0","2","0","19","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","1","16","2","43","0","2","0","3","5","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","2","0","5","0","11","0","2","0","7","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","1","6","3","51","1","2","0","5","0","0","0","0","2","0","0","0","0","0","","","","","",""
"荒川区","0","4","2","5","7","1","45","0","3","0","24","4","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","1","7","3","60","2","2","0","10","2","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","7","7","17","5","78","1","5","0","10","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","1","4","7","23","0","94","0","10","0","38","7","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","0","16","3","34","1","0","0","9","0","2","0","0","0","0","0","1","1","0","","","","","",""
"江戸川","0","2","8","11","20","2","49","0","1","0","25","3","0","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","0","0","4","14","32","3","170","3","3","0","28","2","0","0","0","2","0","0","0","0","0","","","","","",""
"町田市","0","0","0","9","32","2","78","0","4","0","47","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","16","11","2","31","0","3","0","6","1","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","0","1","2","4","6","6","101","1","3","0","33","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","13","20","12","5","91","0","6","0","32","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","1","6","13","25","10","90","0","6","0","68","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","4","7","24","10","119","0","11","0","39","0","1","0","0","0","1","1","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6","18","80","167","403","82","1601","18","96","0","552","36","10","1","0","15","1","3","3","2","0","","","","","",""
