"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","4","3","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","0","0","40","5","0","0","20","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","13","0","0","1","62","30","1","0","13","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","12","0","1","0","46","18","2","3","0","0","0","1","0","2","1","1","0","1","0","0","0","0","0","0"
"3歳","22","0","0","8","59","12","1","5","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"4歳","23","0","0","6","52","8","1","2","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0"
"5歳","23","0","0","9","60","8","0","3","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"6歳","15","0","0","13","37","8","0","0","0","0","0","2","0","7","0","0","0","1","0","0","0","0","0","0"
"7歳","14","0","0","12","35","3","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","9","0","0","5","18","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","7","0","0","2","31","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","16","0","0","7","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","21","0","0","1","25","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","28","0","0","2","86","1","0","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","1"
"30〜39歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","265","0","1","66","641","99","5","16","36","0","0","5","0","36","6","2","0","10","0","0","0","0","0","1"
