"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","148","28","1","38","34","61","7","3","1","2","1","0","1","0","0","2","0","0","1","0","0","3","6","","","","","",""
"区南部","177","31","1","30","36","71","1","5","1","2","1","2","2","0","0","1","0","0","0","0","0","2","1","","","","","",""
"区西南部","176","37","0","18","47","68","4","2","0","1","2","1","0","0","0","1","0","0","0","0","0","1","5","","","","","",""
"区西部","298","30","2","19","55","95","4","5","1","4","0","0","1","1","0","2","0","0","1","0","1","1","9","","","","","",""
"区西北部","395","67","1","51","45","112","3","6","1","5","1","1","2","0","0","4","0","0","0","0","0","1","0","","","","","",""
"区東北部","304","30","0","59","66","83","3","4","1","2","1","0","0","1","0","3","0","0","0","0","0","1","1","","","","","",""
"区東部","318","52","0","63","80","103","3","1","1","3","0","1","0","0","0","1","2","0","2","0","0","2","1","","","","","",""
"西多摩","77","30","0","3","11","12","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","422","31","0","51","68","90","2","21","0","4","1","2","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"北多摩西部","144","18","0","18","26","15","0","9","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"北多摩南部","249","27","0","32","68","73","3","1","2","5","3","2","2","0","0","2","0","0","1","0","0","4","2","","","","","",""
"北多摩北部","247","32","0","49","71","76","1","5","1","4","0","0","1","0","0","1","0","0","0","0","0","2","3","","","","","",""
"島しょ","27","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2982","414","5","431","608","859","31","65","9","34","10","9","9","2","0","19","2","0","5","0","1","19","29","","","","","",""
