"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","0","2","0","2","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","9","0","3","1","6","0","5","0","2","1","6","2","0","0","0","0","0","0","1","0","","","","","",""
"新宿区","12","2","1","2","0","4","1","1","1","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","1","0","0","","","","","",""
"台東","3","2","0","5","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","7","0","0","0","2","0","3","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"江東区","15","0","0","1","18","0","4","0","0","0","5","2","1","0","0","0","0","0","0","0","","","","","",""
"品川区","9","0","0","1","10","0","2","1","4","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","11","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","32","1","2","0","11","2","4","3","7","0","6","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","23","0","0","0","5","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","10","0","0","0","4","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","19","0","0","0","13","0","6","0","1","0","1","2","0","0","0","1","0","0","0","0","","","","","",""
"杉並","18","0","0","1","11","1","6","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","12","0","0","0","2","0","1","2","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","18","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","0","0","0","2","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","10","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","19","0","0","1","3","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","18","0","0","2","6","0","3","0","4","0","1","1","0","0","1","1","0","0","0","0","","","","","",""
"葛飾区","13","0","0","0","3","4","3","1","3","0","10","1","0","1","0","0","0","0","1","0","","","","","",""
"江戸川","15","0","0","0","8","1","8","0","5","0","11","4","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","7","0","0","0","8","1","4","2","1","0","3","1","1","0","0","0","0","0","0","0","","","","","",""
"町田市","17","0","0","5","10","3","3","6","3","0","15","11","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","8","0","0","0","5","0","4","0","0","0","0","18","0","0","0","0","0","0","2","0","","","","","",""
"南多摩","8","1","0","2","5","1","0","0","1","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","13","0","0","0","1","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","32","0","0","0","6","0","1","0","1","0","1","5","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","21","2","0","3","15","2","2","1","2","0","6","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","391","9","6","27","163","21","76","17","44","5","80","57","3","2","1","8","0","1","4","0","","","","","",""
