"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","11","0"
"1〜4歳","0","0","0","0","0","0","3","18","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","0","0","0","1","0","0","1","1","1"
"20〜24歳","11","5","5","10","0","0","4","1","0"
"25〜29歳","18","7","11","11","0","1","0","0","0"
"30〜34歳","13","10","5","5","0","0","1","0","0"
"35〜39歳","11","9","1","5","0","1","0","0","1"
"40〜44歳","8","5","2","10","0","0","3","0","0"
"45〜49歳","5","5","2","1","0","1","4","1","0"
"50〜54歳","1","3","2","2","0","0","3","1","0"
"55〜59歳","1","0","1","1","0","0","4","0","0"
"60〜64歳","0","1","0","1","0","0","7","2","0"
"65〜69歳","0","1","0","0","0","0","3","3","0"
"70歳以上","0","0","0","0","0","0","38","1","2"
"合計","68","46","29","47","0","3","79","40","4"
