"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","0","8","11","1","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","1","1","7","15","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","3","7","9","16","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","2","0","0","8","4","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","0","3","2","6","40","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","3","1","0","2","9","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","6","4","1","6","50","2","2","2","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","0","0","8","18","2","1","2","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","1","0","11","17","3","0","1","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","1","7","25","68","3","3","16","9","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","10","1","4","38","51","5","5","5","2","0","2","0","0","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","2","1","3","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","","","","","",""
"中野区","2","0","0","12","19","1","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","0","2","5","24","2","1","0","6","0","0","1","0","0","0","0","0","0","0","1","0","","","","","",""
"池袋","1","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","8","0","0","8","18","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","1","1","4","32","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","1","8","28","3","2","4","3","0","0","0","0","0","1","0","0","0","0","2","0","","","","","",""
"練馬区","5","6","2","23","51","13","5","2","3","1","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","1","3","13","46","5","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","0","0","6","38","0","5","4","4","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","1","2","3","18","44","0","5","3","4","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","1","1","1","16","69","6","1","4","4","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","1","0","13","42","2","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","10","26","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","1","2","8","25","1","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","0","1","12","38","3","0","3","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","6","0","5","28","66","8","4","9","2","2","1","0","0","0","0","0","0","1","0","2","0","","","","","",""
"多摩小平","5","1","14","20","54","12","2","3","6","0","1","1","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","94","31","61","335","925","76","53","70","81","12","15","7","0","0","4","1","3","2","0","6","1","","","","","",""
