"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","","","","","",""
"中央区","3","2","0","0","6","1","0","2","2","0","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","0","12","1","2","10","0","4","2","3","1","5","1","0","0","0","0","1","0","1","2","0","0","","","","","",""
"新宿区","0","17","3","4","8","1","6","0","2","0","0","0","0","0","0","0","0","0","2","0","1","0","","","","","",""
"文京","0","1","1","1","1","0","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","4","11","0","6","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","5","0","13","3","0","4","0","0","0","0","3","1","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","4","1","11","37","3","8","1","4","0","0","7","2","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","0","10","0","5","22","0","7","0","4","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","5","1","5","5","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","15","0","5","46","1","20","2","1","0","2","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","6","14","3","14","23","2","13","0","4","0","3","0","2","0","0","1","0","1","2","0","0","0","","","","","",""
"渋谷区","0","0","0","0","5","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","2","19","1","7","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","3","0","6","12","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","11","1","0","6","0","2","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","0","0","1","0","14","0","3","0","3","0","1","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","1","17","2","3","11","1","2","0","2","0","1","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","0","3","15","4","2","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","5","1","17","18","2","12","4","1","0","2","6","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","1","4","0","10","36","2","20","2","3","0","1","1","2","0","0","4","0","0","0","0","0","0","","","","","",""
"葛飾区","0","2","0","4","32","0","6","0","6","0","0","3","0","0","0","2","0","0","5","0","0","0","","","","","",""
"江戸川","0","9","2","9","34","2","15","1","3","0","4","7","1","0","0","2","0","0","0","0","0","0","","","","","",""
"八王子市","0","19","4","19","45","0","17","3","2","0","0","15","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","1","1","18","18","0","5","1","2","0","2","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","2","3","12","5","1","1","1","0","0","1","2","0","0","0","0","0","0","3","0","0","0","","","","","",""
"南多摩","0","7","3","6","16","5","9","4","5","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","3","0","14","17","2","8","3","2","0","2","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"多摩府中","0","14","7","23","23","4","19","2","4","1","3","6","1","0","0","0","0","1","1","0","0","0","","","","","",""
"多摩小平","4","21","6","28","30","2","14","6","5","0","1","8","4","0","0","3","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","16","205","42","238","531","35","226","38","69","3","30","77","16","2","0","27","1","2","23","2","1","0","","","","","",""
