"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1〜4歳","0","0","0","0","0","0","1","6","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","17","1","2","6","1","0","0","0","0"
"20〜24歳","31","13","8","9","8","0","1","0","0"
"25〜29歳","24","18","2","8","2","1","1","0","0"
"30〜34歳","21","10","1","2","4","1","0","0","0"
"35〜39歳","13","3","1","1","2","0","1","0","0"
"40〜44歳","1","2","0","0","3","0","0","0","2"
"45〜49歳","4","5","0","0","1","1","2","0","0"
"50〜54歳","0","1","0","0","1","0","1","2","0"
"55〜59歳","0","0","0","0","2","0","4","0","0"
"60〜64歳","0","0","0","0","0","0","1","2","0"
"65〜69歳","0","0","0","0","0","0","6","0","1"
"70歳以上","0","0","0","0","0","0","8","1","0"
"合計","111","53","14","26","24","3","32","13","3"
