"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","2","0","2","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","18","0","1","11","0","1","1","2","7","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","17","2","11","12","0","1","0","0","6","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","1","0","0","2","0","4","3","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","0","6","0","9","1","3","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","6","1","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","19","2","3","18","0","4","8","1","4","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"品川区","0","5","1","3","8","1","5","3","4","10","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","0","8","0","5","12","0","4","1","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","10","2","3","21","0","4","0","3","11","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","9","0","11","11","1","1","4","2","7","1","3","0","0","1","0","2","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","2","0","5","6","0","3","1","2","10","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","4","1","0","8","0","2","2","3","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","5","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","1","1","0","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","8","1","3","7","0","11","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","1","3","7","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","2","1","8","4","1","3","13","1","4","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","2","2","5","17","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","0","1","11","0","5","0","1","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","6","2","5","11","1","3","0","2","6","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"八王子市","0","7","2","6","20","1","2","1","3","13","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","6","23","0","4","2","1","9","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","10","1","2","6","2","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","7","2","4","13","0","2","3","2","10","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","0","3","0","2","13","0","1","3","1","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","15","2","5","17","4","5","3","0","11","2","0","0","0","0","2","0","1","1","0","0","","","","","",""
"多摩小平","0","26","1","15","14","3","4","11","2","22","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","185","24","111","288","15","92","69","39","179","7","9","1","0","11","2","2","3","1","0","0","","","","","",""
