"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","2","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","17","7","0","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","0","1","0","27","19","0","0","4","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","1","1","23","21","2","0","1","0","0","0","1","3","0","0","0","1","0","0","0","0","0","0"
"3歳","4","0","0","5","26","12","0","2","2","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0"
"4歳","2","0","1","3","17","10","0","2","0","0","0","0","1","9","0","0","0","1","0","0","0","0","0","0"
"5歳","0","0","0","5","16","12","0","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","0","19","4","0","4","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","4","20","6","0","6","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","3","8","1","1","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","0","9","1","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","0","3","14","2","1","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","9","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","1"
"20〜29歳","3","0","1","4","42","2","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","2"
"30〜39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","29","0","4","29","249","99","4","21","28","0","0","1","10","55","3","0","0","8","0","1","1","0","0","4"
