"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","14","0","1","10","0","2","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","40","2","0","32","1","27","1","13","15","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","9","50","9","5","59","3","92","0","31","25","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","12","27","3","15","41","3","72","4","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","15","10","5","23","48","1","65","3","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","15","8","2","35","63","5","43","5","0","10","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","23","1","7","35","41","3","20","2","0","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","20","0","1","32","38","4","20","2","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","15","0","2","31","30","6","8","1","0","4","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","24","0","2","20","23","10","6","0","0","2","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"9歳","15","0","0","14","20","8","6","0","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","34","1","0","27","49","5","9","1","0","1","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","3","17","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","1","8","37","2","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","224","151","34","249","508","51","373","19","50","113","14","8","1","0","9","0","1","5","0","0","0","0","0","0","0","0","0","0"
