"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","34","17","1","6","9","1","6","2","0","",""
"区南部","0","0","0","0","0","0","1","1","0","",""
"区西南部","0","0","0","0","0","0","5","2","0","",""
"区西部","11","9","7","8","1","0","22","10","0","",""
"区西北部","11","6","1","1","1","0","2","1","0","",""
"区東北部","3","1","0","0","0","0","2","0","0","",""
"区東部","7","4","0","0","0","0","0","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","0","3","0","4","0","3","0","0","",""
"北多摩西部","5","2","1","5","1","0","1","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","4","2","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","81","39","13","20","16","1","46","20","0","",""
