"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","2","1","0","7","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","2","0","12","6","5","1","54","0","1","19","1","0","2","1","0","0","0","0","0","0","0","0"
"1歳","4","0","2","1","26","27","16","1","15","0","1","80","4","6","4","1","0","1","0","0","0","0","0","0"
"2歳","1","0","1","1","28","15","31","9","2","0","1","68","2","5","0","1","0","0","0","0","0","0","0","0"
"3歳","3","0","2","15","32","28","13","9","1","0","0","63","4","25","0","0","0","1","0","0","0","0","0","0"
"4歳","0","0","2","14","36","25","14","11","0","0","0","49","1","24","1","1","0","0","0","0","0","0","0","0"
"5歳","1","0","1","15","36","16","13","13","0","0","1","36","0","31","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","1","17","16","7","3","13","1","0","0","15","1","12","1","2","0","0","0","0","0","0","0","0"
"7歳","0","0","0","14","16","9","6","10","1","0","2","15","3","11","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","12","8","2","4","7","0","0","0","3","3","8","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","7","2","2","4","0","0","0","2","2","4","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","2","8","28","4","0","7","0","0","0","5","2","7","1","0","0","1","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","13","0","1","0","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","5"
"20〜29歳","0","0","2","7","58","1","2","4","1","0","2","5","0","1","1","1","0","3","0","0","1","0","0","11"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","2"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","12","0","15","106","318","144","111","89","82","0","8","363","23","134","12","7","0","17","0","0","1","0","0","18"
