"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","1","4","23","99","2","1","4","3","0","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区南部","27","2","2","46","107","6","3","9","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","54","4","4","41","101","2","1","8","3","0","3","1","0","0","1","0","0","0","0","0","3","","","","","",""
"区西部","31","4","0","22","75","2","0","6","2","0","1","0","1","0","0","0","0","1","0","0","1","","","","","",""
"区西北部","50","3","2","34","72","9","0","5","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","30","4","1","33","101","7","0","5","7","0","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区東部","31","6","1","36","121","1","0","11","8","0","1","1","0","0","0","0","0","0","0","2","1","","","","","",""
"西多摩","12","1","1","7","22","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","59","2","2","47","127","8","1","12","4","0","3","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","16","1","0","20","37","5","1","2","1","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"北多摩南部","49","2","2","28","76","5","0","6","1","0","1","1","0","0","0","0","1","0","0","0","3","","","","","",""
"北多摩北部","29","2","3","29","33","2","0","5","10","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","455","32","22","366","971","49","8","74","46","0","16","6","2","0","2","0","1","1","0","3","10","","","","","",""
