"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","14","7","10","21","197","16","5","0","9","1","0","0","1","0","0","1","1","0","1","0","0","","","","","",""
"区南部","3","14","21","20","307","16","12","1","4","1","0","0","5","0","0","3","0","0","0","0","0","","","","","",""
"区西南部","14","5","1","22","313","13","0","1","10","0","0","2","0","0","0","2","0","0","2","0","0","","","","","",""
"区西部","7","4","1","22","294","21","1","0","6","0","0","1","1","0","0","0","0","0","3","0","0","","","","","",""
"区西北部","3","3","3","16","398","27","5","0","11","0","0","8","2","0","0","3","0","0","0","0","0","","","","","",""
"区東北部","16","6","11","31","454","19","3","0","9","0","1","4","4","0","0","2","0","0","5","0","0","","","","","",""
"区東部","28","8","20","48","453","11","8","2","10","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","3","2","6","84","11","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","7","16","68","439","58","20","1","12","0","3","4","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","6","5","2","35","184","6","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","6","6","28","238","19","3","0","7","0","0","6","1","0","0","0","0","0","3","0","0","","","","","",""
"北多摩北部","16","13","11","41","270","31","3","1","6","1","2","0","0","2","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","127","81","104","358","3637","249","63","6","89","3","6","29","17","2","0","11","1","0","14","0","0","","","","","",""
