"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","1","0"
"1〜4歳","0","0","0","0","0","0","4","3","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","4","0","1","2","0","0","0","1","0"
"20〜24歳","17","5","8","17","0","0","0","0","0"
"25〜29歳","29","7","4","15","0","1","0","0","0"
"30〜34歳","23","7","7","13","0","0","0","1","0"
"35〜39歳","9","4","3","8","1","0","0","0","0"
"40〜44歳","7","5","0","4","0","1","0","0","0"
"45〜49歳","8","5","1","3","0","0","4","0","0"
"50〜54歳","5","2","1","3","0","0","6","2","0"
"55〜59歳","3","1","0","0","0","0","12","0","0"
"60〜64歳","2","1","0","0","0","0","7","1","0"
"65〜69歳","2","1","0","1","0","0","17","5","0"
"70歳以上","0","1","0","0","0","0","43","2","0"
"合計","109","39","25","66","1","2","97","16","0"
