"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","7","1","16","34","1","32","1","3","0","7","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","8","6","8","17","39","2","47","1","9","0","8","2","2","1","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","6","22","3","17","34","1","31","0","4","0","8","2","1","0","0","0","1","0","0","0","0","0","","","","","",""
"区西部","3","13","2","10","33","1","17","4","4","0","9","3","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","3","6","8","35","40","2","40","0","6","0","15","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","1","14","1","15","40","2","55","0","2","0","21","2","0","0","0","6","0","0","1","1","0","0","","","","","",""
"区東部","1","9","4","15","48","2","45","2","11","0","10","3","1","0","0","2","0","0","0","0","0","0","","","","","",""
"西多摩","2","6","0","1","5","3","14","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","24","6","27","68","4","46","1","5","0","15","6","1","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","8","0","19","14","1","20","0","5","0","1","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","8","4","17","29","2","30","0","5","1","12","3","1","1","0","1","1","0","0","1","0","0","","","","","",""
"北多摩北部","1","9","6","19","27","3","26","0","7","0","9","1","6","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","32","132","43","209","411","24","403","10","62","1","116","28","15","3","0","16","2","0","1","2","0","0","","","","","",""
