"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","4","0"
"1〜4歳","0","0","0","0","0","0","14","5","0"
"5〜9歳","0","0","0","0","0","0","7","1","0"
"10〜14歳","0","1","0","0","0","0","5","0","0"
"15〜19歳","15","4","7","4","2","0","2","0","0"
"20〜24歳","49","19","20","27","7","0","1","0","0"
"25〜29歳","56","13","14","33","4","3","0","2","0"
"30〜34歳","34","16","7","19","8","0","4","0","0"
"35〜39歳","25","10","6","10","0","3","4","0","0"
"40〜44歳","19","7","1","2","2","1","4","0","0"
"45〜49歳","8","5","2","5","0","0","5","0","0"
"50〜54歳","2","2","1","1","1","1","8","0","0"
"55〜59歳","0","2","0","0","0","0","10","0","0"
"60〜64歳","0","2","1","0","1","0","10","0","1"
"65〜69歳","0","0","0","0","0","0","14","7","0"
"70歳以上","0","1","0","0","0","0","48","9","4"
"合計","208","82","59","101","25","8","147","28","5"
