"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","7","4","1437","25","2","0","21","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"〜1歳","21","10","*","26","1","3","98","2","8","1","9","9","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","101","6","8303","70","18","7","159","2","15","4","29","33","0","2","2","0","0","0","0","2","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"2歳","144","8","*","22","9","30","96","4","15","0","12","22","0","1","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"3歳","201","4","*","19","6","40","96","2","9","8","8","9","0","1","0","0","0","0","0","2","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"4歳","242","8","*","7","8","57","95","6","6","9","3","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","319","9","7042","0","4","69","82","4","13","7","0","9","1","0","0","0","2","0","0","2","0","0","4","1","0","0","0","0","0","4","0","0","0","1"
"6歳","331","3","*","0","2","56","85","3","10","8","1","6","1","1","0","0","0","0","0","1","0","0","5","0","0","0","1","0","0","4","1","0","0","0"
"7歳","321","8","*","3","2","70","59","4","0","5","1","3","2","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"8歳","276","10","*","0","3","52","41","4","2","2","0","1","1","1","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"9歳","283","5","*","1","5","42","59","3","3","0","0","1","1","2","0","0","1","0","0","1","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"10〜14歳","993","73","3823","1","3","77","144","16","1","0","0","3","2","0","0","0","0","0","0","8","0","0","5","0","0","0","0","0","0","5","0","0","0","0"
"15〜19歳","269","55","1294","0","0","8","31","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","245","29","1101","0","0","17","80","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0"
"30〜39歳","173","65","1207","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"40〜49歳","198","73","1210","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"50〜59歳","99","71","875","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"60〜69歳","71","57","684","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","4","1","0","0","0","0","0","0","0","0","4"
"70〜79歳","28","52","496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","1","0","1","0","0","0","1","0","0","9"
"80歳以上","11","23","285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","0","1","1","0","0","1","1","0","0","21"
"合計","4333","573","27757","174","63","528","1146","51","83","44","63","104","8","14","7","0","25","1","2","21","0","0","38","44","2","1","5","0","0","30","5","1","0","43"
