"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"中央区","0","6","0","2","5","0","11","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","7","0","4","10","1","3","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"新宿区","0","6","1","4","11","1","1","0","1","0","2","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"文京","0","1","2","3","6","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","0","1","4","0","6","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","2","1","1","3","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"江東区","0","12","1","2","32","4","2","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","9","1","2","8","3","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","7","1","2","9","0","11","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","13","2","17","36","2","10","0","3","0","5","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","10","1","12","19","2","5","0","3","0","6","5","0","0","0","0","0","1","0","0","0","2","","","","","",""
"渋谷区","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","1","0","4","22","1","1","0","5","0","9","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","2","0","4","21","0","0","0","2","0","4","1","1","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","0","12","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","0","4","4","1","6","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","9","0","3","4","1","6","0","2","0","6","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","2","0","1","12","0","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","4","0","15","22","7","3","0","8","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","16","1","7","23","2","5","0","3","0","7","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","0","6","0","1","3","5","0","1","10","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","0","11","2","20","21","0","5","0","1","0","7","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","4","26","2","7","41","0","11","3","5","0","15","13","0","0","0","1","0","0","1","0","0","0","","","","","",""
"町田市","0","4","0","2","17","3","5","0","1","0","6","13","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","4","0","0","8","1","3","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","8","0","9","14","4","8","1","3","0","9","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","13","0","6","16","1","16","0","4","0","8","5","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","6","13","1","9","23","4","11","1","8","0","3","14","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","47","4","16","19","3","12","0","7","0","16","5","0","0","0","2","0","0","2","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","20","247","20","157","421","43","152","11","75","2","119","83","7","1","0","6","0","1","11","0","0","3","","","","","",""
