"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","11","11","7","0","1","7","1","3","0","2","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","22","8","14","0","1","61","1","13","4","11","1","0","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","67","16","24","20","17","143","1","62","30","38","0","1","2","1","0","4","0","0","1","0","0","2","1","2","1","1","0","0","0","1","1","0","0"
"2歳","68","9","8","6","20","128","4","59","38","13","0","1","1","1","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","111","4","8","13","46","126","3","69","69","2","0","0","0","1","0","0","0","0","4","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"4歳","85","1","1","16","76","117","7","45","130","1","1","2","1","0","0","1","0","0","3","0","0","2","1","1","1","1","0","1","1","1","0","0","1"
"5歳","107","7","0","7","81","101","8","65","124","0","0","1","2","0","0","1","0","0","3","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"6歳","120","4","0","6","102","120","9","43","115","0","2","3","2","0","0","3","0","0","4","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"7歳","177","9","1","1","92","94","12","23","82","0","0","0","0","0","0","0","0","0","6","0","1","1","0","0","0","0","1","0","0","1","0","0","0"
"8歳","201","10","0","1","100","91","10","27","84","0","0","2","0","0","0","2","0","0","9","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"9歳","168","1","1","3","63","84","10","9","56","0","1","0","1","0","0","0","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"10〜14歳","719","39","2","3","116","169","27","29","50","0","0","2","1","0","0","2","0","0","26","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"15〜19歳","354","47","0","0","9","26","1","3","5","0","0","0","1","0","0","0","0","0","9","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"20〜29歳","227","75","0","0","35","105","0","4","5","0","0","0","0","0","0","1","0","0","3","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30〜39歳","227","82","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"40〜49歳","329","100","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"50〜59歳","266","121","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","2","0","0","0","0","0","2","0","1","1","1"
"60〜69歳","105","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","6","1","0","0","0","0","1","0","0","0","6"
"70〜79歳","32","56","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","19","0","0","0","0","0","5","0","0","0","19"
"80歳以上","29","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","41","2","0","1","0","0","7","1","1","1","39"
"合計","3425","719","66","76","759","1372","94","454","792","67","5","12","12","4","0","25","1","1","81","0","1","37","81","7","3","4","1","1","28","5","3","2","77"
