"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","7","0","0"
"5〜9歳","0","0","0","0","0","0","4","0","0"
"10〜14歳","0","1","0","0","0","0","1","0","0"
"15〜19歳","11","0","0","1","1","0","0","0","0"
"20〜24歳","32","7","21","18","1","0","1","0","0"
"25〜29歳","39","9","18","17","4","0","1","0","0"
"30〜34歳","29","1","10","11","0","0","0","0","0"
"35〜39歳","24","8","6","11","2","0","1","0","0"
"40〜44歳","21","7","7","11","0","0","3","0","0"
"45〜49歳","14","6","10","6","1","0","0","0","0"
"50〜54歳","9","2","5","9","1","0","2","0","0"
"55〜59歳","3","1","1","2","0","0","5","0","0"
"60〜64歳","0","2","1","0","0","0","2","0","0"
"65〜69歳","0","1","2","1","0","0","5","0","0"
"70歳以上","2","3","1","2","0","0","24","0","0"
"合計","184","48","82","89","10","0","61","0","0"
