"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","1","0","0","12","1","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","4","3","0","2","2","0"
"中央区","2","0","2","2","39","2","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","3","6","12","76","15","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","2","16","0","14","73","3","4","0","1","0","0","1","0","0","0","2","0","1","2","0","0","12","8","2","2","2","0"
"文京","0","1","0","6","36","2","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","0","0","8","74","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","3","1","0","7","33","2","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","10","5","5","28","162","16","6","0","7","0","0","3","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","1","1","5","109","1","0","0","2","0","1","0","0","0","0","2","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","1","1","0","0","37","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","2","6","13","29","322","7","9","0","9","2","3","2","4","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","8","10","0","41","381","20","3","1","5","0","0","0","7","2","0","1","0","1","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","1","3","82","0","1","0","2","0","0","1","0","0","0","2","0","0","0","1","0","7","4","1","1","1","0"
"中野区","2","1","2","15","115","13","1","0","3","0","1","4","3","0","0","1","0","0","0","0","0","11","7","1","1","1","0"
"杉並","6","1","0","12","115","10","4","0","8","0","0","4","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","2","3","0","1","39","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","8","5","1","1","1","0"
"北区","1","2","0","21","93","7","7","0","6","0","0","5","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","3","4","10","23","63","9","2","0","7","0","0","0","5","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","2","1","1","3","91","9","2","0","3","0","0","2","2","0","0","1","0","0","0","0","0","15","9","2","1","1","0"
"練馬区","5","0","2","19","230","20","10","0","7","0","0","1","0","0","0","2","0","0","0","0","0","20","13","2","0","0","0"
"足立","5","4","2","17","212","1","11","0","10","0","7","3","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","1","4","1","7","124","32","4","0","3","0","0","6","1","1","1","0","0","0","3","0","0","13","8","1","1","1","0"
"江戸川","2","15","21","25","232","4","5","0","5","0","0","2","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","10","14","9","33","250","30","8","1","2","0","0","10","1","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","1","5","4","39","161","12","6","0","3","0","4","1","3","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","2","1","0","7","79","12","0","1","3","0","0","1","0","1","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","3","4","1","30","155","19","2","0","9","0","3","1","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","18","1","37","190","20","3","1","13","0","1","3","1","1","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","9","15","5","32","377","27","11","0","18","0","1","4","0","0","0","2","0","0","8","0","0","33","21","3","3","3","0"
"多摩小平","16","13","12","45","216","35","10","1","10","0","0","1","0","1","0","0","0","0","2","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","100","150","99","521","4178","336","124","6","152","2","21","56","28","6","2","14","0","3","18","1","0","417","263","39","25","25","0"
