"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","0","2","3","33","5","0","1","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","0","0","10","14","2","0","0","1","0","0","1","0","0","0","2","1","3","0","0","","","","","",""
"文京","2","0","1","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","8","0","0","7","15","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","0","0","3","9","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","8","0","0","6","19","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","0","0","3","29","3","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","11","0","5","4","33","3","0","2","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","23","0","0","5","19","1","0","2","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","4","0","0","0","9","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","20","0","0","4","25","2","0","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"杉並","14","0","0","2","27","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","9","0","1","1","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","5","0","0","0","11","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","2","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","0","0","0","13","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","8","0","0","2","13","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","12","0","0","4","25","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","12","0","0","4","7","1","0","1","2","0","0","2","0","0","0","0","0","0","3","0","","","","","",""
"江戸川","16","0","4","13","12","2","0","1","4","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","15","0","1","18","41","8","0","1","0","0","1","12","2","0","0","0","0","0","0","0","","","","","",""
"町田市","11","0","0","28","36","7","4","5","2","0","0","9","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","0","0","1","9","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","0","0","3","9","3","0","1","1","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","10","0","0","2","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","7","0","0","6","16","1","0","0","5","0","0","3","0","0","1","1","0","0","0","0","","","","","",""
"多摩小平","12","0","2","7","37","2","0","0","6","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","244","0","16","141","501","66","6","19","44","4","2","52","3","0","1","7","1","3","3","0","","","","","",""
