"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","3","0","0","4","0","0","0","5","0","1","0","1","0","0","0","0","0","0","0"
"〜1歳","4","3","0","2","20","4","23","0","25","0","16","0","3","0","0","0","0","0","0","0"
"1歳","9","5","5","0","41","13","58","0","42","0","54","6","11","1","0","0","0","0","1","0"
"2歳","16","2","5","1","26","7","39","0","3","0","36","9","4","0","0","0","0","0","3","0"
"3歳","17","0","1","2","21","4","15","2","3","0","30","14","3","0","0","0","0","0","0","0"
"4歳","21","0","3","5","19","5","18","1","0","0","17","7","2","0","0","0","0","0","1","0"
"5歳","25","1","0","6","7","6","6","3","0","0","13","12","1","0","0","0","0","0","0","0"
"6歳","16","0","0","8","9","1","6","0","0","0","6","6","1","0","0","0","0","0","0","0"
"7歳","26","0","0","6","10","1","1","2","0","0","3","7","0","0","0","0","0","0","0","0"
"8歳","25","0","0","3","5","1","1","4","0","0","0","4","1","0","0","0","0","0","0","0"
"9歳","23","0","0","3","7","1","2","0","0","0","2","3","1","0","0","0","0","0","0","0"
"10〜14歳","121","0","0","8","18","1","5","0","0","1","2","10","0","0","0","0","0","0","0","0"
"15〜19歳","72","0","0","2","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","74","1","0","4","26","0","2","2","0","2","2","2","1","0","0","1","0","1","0","0"
"30〜39歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","550","15","14","50","218","44","176","14","78","3","183","80","29","1","0","6","0","1","5","1"
