"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","9","4","4","29","2","8","2","11","0","2","2","1","1","0","0","0","1","0","0","0","0","","","","","",""
"区南部","2","16","2","14","45","7","11","3","7","2","3","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","7","4","9","26","2","11","4","6","0","3","1","1","0","0","2","1","1","2","0","0","0","","","","","",""
"区西部","2","8","3","10","36","3","3","4","9","0","4","1","3","2","0","2","0","0","2","0","0","0","","","","","",""
"区西北部","4","5","2","13","26","8","10","5","8","0","5","4","0","0","0","1","0","0","2","0","0","0","","","","","",""
"区東北部","2","22","5","19","36","5","13","1","7","0","5","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","12","2","11","45","7","13","6","8","1","10","1","4","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","1","4","0","3","8","3","1","0","1","0","1","4","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","0","16","6","55","50","4","10","3","14","1","5","4","5","0","0","2","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","3","1","20","16","4","11","2","3","0","4","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","7","2","19","26","1","7","1","9","0","3","0","3","0","0","1","0","2","0","0","0","0","","","","","",""
"北多摩北部","0","6","3","21","21","3","3","3","3","0","7","1","1","1","0","1","0","1","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","18","115","34","198","364","51","101","34","86","4","52","24","20","5","0","10","1","7","7","0","0","0","","","","","",""
