"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","9","0"
"1〜4歳","0","0","0","0","0","0","1","20","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","1","2","2","0","0","2","0","1"
"20〜24歳","17","8","9","14","0","0","0","0","0"
"25〜29歳","26","8","6","18","1","0","0","0","0"
"30〜34歳","17","5","10","18","0","1","0","0","0"
"35〜39歳","12","11","7","12","0","1","4","1","0"
"40〜44歳","14","7","8","6","0","3","1","0","0"
"45〜49歳","8","4","1","3","0","0","0","0","0"
"50〜54歳","4","2","1","3","0","0","3","0","0"
"55〜59歳","2","4","0","2","0","1","7","0","0"
"60〜64歳","1","1","0","1","0","1","7","0","0"
"65〜69歳","0","1","0","0","0","0","11","0","0"
"70歳以上","1","0","1","0","0","0","44","2","2"
"合計","105","52","45","79","1","7","84","32","3"
