"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","20","6","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","85","14","5","1","29","6","0","0","30","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","256","19","7","8","95","12","3","0","22","0","0","1","2","0","0","0","0","0","0","0","6","1","1","2","0","1","4","2"
"2歳","308","4","3","16","74","14","1","1","6","0","1","2","0","0","0","0","0","0","2","0","1","0","0","1","0","0","0","1"
"3歳","383","1","2","21","69","13","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","602","1","4","40","90","13","0","2","0","0","0","1","0","2","0","0","0","0","1","0","1","1","1","0","0","1","0","1"
"5歳","538","0","1","32","68","6","1","3","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"6歳","469","0","3","28","58","13","0","4","0","0","0","2","1","0","0","0","0","0","3","0","2","0","0","1","0","0","1","1"
"7歳","374","0","1","36","59","4","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"8歳","361","0","0","26","54","4","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","291","0","1","19","51","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","1366","0","2","15","137","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","1","0","0","1","1","1"
"15〜19歳","420","0","0","2","49","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"20〜29歳","513","0","2","18","216","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","0","0","1","1"
"30〜39歳","868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"40〜49歳","800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","2","0","0","0","0","0","2","0"
"50〜59歳","373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","5","0","0","1","0","1","3","2"
"70〜79歳","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","7","0","0","0","0","0","7","0"
"80歳以上","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"合計","8480","45","31","262","1051","92","6","13","59","0","1","11","5","3","0","9","0","1","9","0","45","3","3","6","0","4","36","9"
