"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","52","24","0","1","14","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","4","3","0","2","2","2"
"中央区","48","14","0","15","13","15","0","0","1","1","0","1","1","0","0","2","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","108","36","1","8","40","70","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","8","21","9","6","0","1","1","1"
"新宿区","136","41","0","7","31","60","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","2","2","12","8","2","2","2","2"
"文京","130","28","1","13","31","46","0","2","0","0","0","0","0","0","0","5","0","0","0","0","0","1","8","7","4","1","1","1","1"
"台東","144","15","0","18","18","85","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","122","46","0","14","20","24","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","10","8","5","1","1","1","1"
"江東区","250","40","0","14","41","101","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","162","20","0","12","22","51","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","86","23","0","10","26","65","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","379","79","0","53","80","197","2","6","0","3","0","1","0","0","0","3","0","0","0","0","0","1","0","21","13","2","1","1","1"
"世田谷","350","61","2","18","83","174","3","5","3","3","1","2","2","0","0","2","0","0","0","0","0","6","7","22","15","2","2","2","2"
"渋谷区","79","15","0","3","2","33","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","6","7","4","1","1","1","1"
"中野区","240","44","0","8","46","69","2","1","0","4","0","0","0","0","0","2","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","230","64","0","8","39","122","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","3","6","17","11","1","2","2","2"
"池袋","105","45","0","6","9","24","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","156","43","1","39","50","74","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","159","18","0","40","42","98","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","242","55","0","16","33","120","1","6","3","0","0","0","0","0","0","4","0","0","0","0","0","4","5","16","10","2","1","1","1"
"練馬区","349","49","0","21","71","142","8","3","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","275","69","0","53","44","114","0","2","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","215","45","0","22","39","93","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","3","2","13","8","1","1","1","1"
"江戸川","355","65","0","59","85","188","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","549","56","0","55","123","162","2","20","0","3","0","0","0","0","0","1","0","0","0","0","0","3","3","18","11","2","1","1","1"
"町田市","292","21","0","3","28","72","2","6","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","252","33","0","6","17","21","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","1","8","14","8","1","1","1","1"
"南多摩","269","43","0","13","25","58","2","2","1","3","2","0","0","0","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","399","43","0","17","87","91","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","21","14","2","1","1","1"
"多摩府中","808","96","1","51","190","213","9","4","3","7","0","1","2","1","0","0","0","0","2","0","0","8","12","33","21","3","3","3","3"
"多摩小平","526","61","0","108","159","215","2","13","0","6","1","0","1","0","0","1","0","0","0","0","0","9","13","22","14","2","2","2","2"
"島しょ","19","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","7486","1296","6","711","1510","2824","52","87","16","52","7","6","12","1","0","35","1","0","3","0","0","55","125","414","261","39","25","25","25"
