"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","2","0"
"1〜4歳","0","0","0","0","0","0","9","4","0"
"5〜9歳","0","0","0","0","0","0","3","0","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","2","1","1","1","0","0","0","0","0"
"20〜24歳","21","4","9","17","0","0","0","0","0"
"25〜29歳","28","4","10","28","0","2","0","0","0"
"30〜34歳","20","7","5","13","1","0","2","0","0"
"35〜39歳","11","5","6","9","0","2","1","0","0"
"40〜44歳","14","5","1","2","0","1","0","0","0"
"45〜49歳","7","4","2","5","0","0","5","0","0"
"50〜54歳","2","1","1","1","0","1","5","0","0"
"55〜59歳","0","2","0","0","0","0","7","0","0"
"60〜64歳","0","2","1","0","0","0","6","0","0"
"65〜69歳","0","0","0","0","0","0","11","6","0"
"70歳以上","0","1","0","0","0","0","26","3","4"
"合計","105","36","36","76","1","6","84","15","4"
