"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","1","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","13","0","0","2","9","0","1","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"みなと","19","2","0","4","29","7","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","15","2","0","2","15","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","","","","","",""
"文京","4","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","11","0","0","4","19","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","16","1","0","3","5","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"江東区","30","0","0","6","42","5","0","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"品川区","34","0","0","2","40","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","7","0","0","4","8","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"大田区","83","2","4","4","62","15","1","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","90","0","0","4","30","5","0","0","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","19","1","0","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","32","0","0","8","39","7","1","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","40","1","0","1","38","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","28","0","0","1","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","30","0","0","1","26","6","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","29","1","0","1","12","1","0","1","3","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","30","0","0","3","16","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"練馬区","72","0","0","3","15","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","46","0","0","6","14","7","0","1","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","62","0","0","6","18","12","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","60","3","0","18","29","4","0","0","6","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","87","3","0","16","52","8","0","0","5","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","38","0","0","25","56","5","1","7","4","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","61","0","1","6","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","61","1","0","7","15","6","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","48","0","1","3","10","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","102","0","1","8","24","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","103","2","3","9","33","11","0","2","7","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1280","21","10","159","720","120","10","17","51","2","2","17","7","1","0","4","0","0","1","0","","","","","",""
