"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","1","3","0","0","4","6","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","19","0","0","0","36","7","0","4","39","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1歳","83","2","2","1","111","37","1","2","30","0","0","1","0","0","4","0","0","0","0","0","0","0","0"
"2歳","79","1","2","3","91","24","3","2","5","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"3歳","67","0","0","11","77","30","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"4歳","95","1","0","14","71","26","0","13","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0"
"5歳","83","1","2","15","85","12","1","13","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0"
"6歳","46","0","1","8","43","6","1","17","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0"
"7歳","47","0","0","8","52","8","1","9","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0"
"8歳","55","0","1","4","21","3","0","7","0","0","1","0","0","7","0","0","0","0","0","0","0","0","0"
"9歳","43","0","0","7","30","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"10〜14歳","248","0","0","3","72","2","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"15〜19歳","187","0","1","2","20","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","135","4","2","8","165","1","0","1","0","0","0","0","0","1","0","1","0","5","0","0","0","0","0"
"30〜39歳","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"40〜49歳","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1475","12","11","84","878","163","7","72","79","0","1","1","4","33","7","2","0","16","0","0","1","0","0"
