"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","16","0","0"
"1〜4歳","0","0","0","0","0","0","5","1","0"
"5〜9歳","0","0","0","0","0","0","3","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","4","1","1","3","1","0","0","1","0"
"20〜24歳","36","14","11","24","4","0","2","0","0"
"25〜29歳","69","17","16","29","3","0","0","0","0"
"30〜34歳","52","26","26","28","0","0","0","0","0"
"35〜39歳","31","17","27","25","2","0","0","0","0"
"40〜44歳","30","16","12","19","1","0","0","0","0"
"45〜49歳","17","12","9","11","0","0","1","0","0"
"50〜54歳","7","6","10","8","0","0","3","0","0"
"55〜59歳","3","7","4","5","0","0","4","0","0"
"60〜64歳","3","1","2","1","0","0","2","1","0"
"65〜69歳","0","4","1","2","0","0","4","0","0"
"70歳以上","0","2","2","0","0","0","36","4","0"
"合計","252","123","121","155","11","0","77","7","0"
