"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","47","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","72","0","0","2","31","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","84","0","5","11","7","0","0","0","2","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","153","0","0","0","56","4","0","0","1","0","0","0","0","0","1","0","0","11","0","0","0","4","0","1","7","6","2","2","0","0"
"文京","72","0","0","0","8","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","2","4","3","1","1","0","0"
"台東","107","0","0","6","27","4","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","40","0","0","0","21","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","3","0","1","0","0"
"江東区","57","0","0","3","31","7","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","116","0","0","2","76","5","0","1","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","29","0","0","1","25","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","272","0","0","7","58","5","0","3","4","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","220","0","5","1","79","3","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","9","8","2","2","0","0"
"渋谷区","90","0","0","1","87","3","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","277","0","0","0","45","2","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","119","0","0","2","26","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","18","0","0","0","16","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","6","5","1","1","0","0"
"北区","154","0","0","3","47","1","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","35","0","0","0","15","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","117","0","0","0","13","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","7","6","0","1","0","0"
"練馬区","180","0","0","2","19","9","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","133","0","0","2","21","3","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","147","0","0","8","27","13","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","178","0","0","11","84","7","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","79","0","0","1","12","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","120","0","0","3","4","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","124","0","0","1","36","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","65","0","0","0","11","6","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","113","0","0","0","16","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","66","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","86","0","0","0","11","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","104","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","75","0","0","0","12","5","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","152","0","0","2","43","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","405","0","0","1","39","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"多摩東村山","172","0","0","2","38","6","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","1","1","0","0"
"島しょ","47","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","4325","0","10","72","1065","104","3","15","63","2","0","3","6","22","4","0","0","19","1","0","0","7","0","6","178","142","14","25","0","0"
