"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","2","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","1","0","0","0","0","3","0","0"
"15〜19歳","1","0","0","1","0","0","0","0","0"
"20〜24歳","20","2","13","17","0","0","0","0","0"
"25〜29歳","37","6","26","15","1","0","0","0","0"
"30〜34歳","29","6","18","16","0","0","0","0","0"
"35〜39歳","26","7","22","9","0","0","2","0","0"
"40〜44歳","13","7","8","8","0","0","2","0","0"
"45〜49歳","11","6","9","7","0","0","5","0","0"
"50〜54歳","10","1","5","1","0","0","4","0","0"
"55〜59歳","1","5","6","3","0","0","1","0","0"
"60〜64歳","1","2","2","1","0","0","7","1","0"
"65〜69歳","2","1","0","0","0","0","2","0","0"
"70歳以上","2","2","1","0","0","0","21","1","0"
"合計","153","46","110","78","1","0","61","5","0"
