"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"中央区","2","0","1","3","29","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","0","5","7","19","47","1","0","0","1","0","0","3","0","1","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","3","8","0","9","44","1","0","0","3","0","0","0","0","0","0","0","0","0","4","0","0","0","","","","","",""
"文京","0","1","4","0","27","7","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","5","1","0","6","45","0","0","2","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","2","0","12","39","3","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"江東区","7","10","2","18","147","8","0","6","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","0","8","61","4","1","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","7","4","0","11","54","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","7","4","30","114","5","1","2","5","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","19","13","11","66","166","6","0","1","1","0","0","2","3","0","0","1","0","0","1","0","0","0","","","","","",""
"渋谷区","0","0","0","2","26","2","0","1","0","0","0","0","0","0","0","3","0","0","0","0","1","0","","","","","",""
"中野区","1","1","1","8","41","1","2","1","3","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"杉並","1","3","0","16","64","3","1","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","4","0","4","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","2","15","49","0","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","1","3","4","23","52","9","1","0","4","2","1","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","5","0","4","49","2","2","0","3","0","0","3","3","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","4","4","3","53","94","5","0","1","4","0","0","7","0","0","0","2","0","0","0","0","0","0","","","","","",""
"足立","4","7","2","13","113","4","4","5","4","0","0","3","0","1","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","7","2","2","9","73","4","0","2","1","0","1","0","1","0","0","0","0","0","2","0","0","0","","","","","",""
"江戸川","4","8","1","26","108","7","0","5","3","0","1","14","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","0","15","7","30","105","5","1","2","2","0","0","10","1","0","0","0","0","0","1","0","0","0","","","","","",""
"町田市","0","2","0","23","84","4","0","1","4","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","2","2","15","39","3","0","0","2","0","0","4","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","14","9","0","16","57","10","0","1","3","0","1","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","11","8","3","30","78","13","0","6","3","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","8","14","8","44","119","23","2","2","10","0","0","11","1","0","0","0","0","0","2","0","0","2","","","","","",""
"多摩小平","10","11","11","59","91","8","1","5","10","0","3","13","0","1","0","3","0","0","2","0","0","0","","","","","",""
"島しょ","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","122","154","75","574","2043","139","17","48","76","2","8","96","11","6","0","17","1","0","15","1","1","2","","","","","",""
