"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","25","11","13","16","5","5","2","0","0","",""
"区南部","3","0","1","0","0","0","0","0","0","",""
"区西南部","10","5","3","4","0","1","2","0","0","",""
"区西部","11","3","10","2","0","0","4","0","0","",""
"区西北部","21","7","1","4","3","0","0","1","0","",""
"区東北部","2","1","0","2","0","0","2","0","0","",""
"区東部","7","1","0","0","1","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","2","0","0","",""
"南多摩","11","3","1","0","0","0","0","0","0","",""
"北多摩西部","11","0","0","1","0","0","2","0","0","",""
"北多摩南部","1","0","0","0","0","0","9","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","102","31","29","29","9","6","27","1","0","",""
