"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","13","3","8","31","2","11","2","5","0","3","4","2","0","0","1","0","0","1","0","0","0","","","","","",""
"区南部","0","18","0","20","60","5","14","0","6","0","5","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","13","4","16","38","3","8","3","2","0","3","3","1","2","1","1","0","1","2","0","0","0","","","","","",""
"区西部","0","14","0","14","44","3","9","2","2","0","0","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","10","2","16","41","1","6","6","9","0","0","11","3","0","0","3","0","0","1","0","0","0","","","","","",""
"区東北部","1","27","1","25","57","2","19","10","9","0","2","6","0","0","0","2","0","0","3","0","0","0","","","","","",""
"区東部","2","13","5","21","63","5","18","1","5","0","1","12","0","0","0","5","0","0","1","0","0","0","","","","","",""
"西多摩","3","5","1","6","4","0","0","1","3","0","1","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","36","6","41","66","5","13","8","7","0","3","7","3","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","13","2","20","11","4","4","1","2","1","0","1","0","0","0","1","0","0","1","0","0","0","","","","","",""
"北多摩南部","0","16","8","15","20","4","6","1","9","0","0","7","0","0","0","2","0","0","2","0","0","0","","","","","",""
"北多摩北部","3","15","3","28","22","0","12","3","3","0","2","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","16","193","35","230","457","34","120","38","62","1","20","64","13","2","1","18","0","1","11","0","0","0","","","","","",""
