"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","1","2","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","","","","","",""
"中央区","0","2","0","0","0","5","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","12","2","1","1","2","9","0","4","7","0","0","0","1","0","0","0","0","0","1","0","0","2","1","","","","","",""
"新宿区","15","12","0","0","3","10","0","1","3","0","0","0","0","1","0","0","0","0","4","0","0","0","2","","","","","",""
"文京","2","2","0","0","1","8","3","15","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"台東","7","3","0","0","3","22","1","13","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","11","0","0","1","1","0","9","4","0","0","0","0","0","0","0","0","0","6","0","0","0","0","","","","","",""
"江東区","17","11","0","0","11","14","4","24","17","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","5","0","0","2","12","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","10","6","1","1","2","5","0","9","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","18","13","3","2","13","46","1","8","13","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","19","21","1","0","8","13","1","20","4","3","0","0","0","1","0","2","0","1","4","0","0","0","1","","","","","",""
"渋谷区","4","5","0","0","0","6","0","4","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"中野区","22","8","0","0","14","16","1","12","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","9","11","0","0","8","19","0","18","13","2","0","0","0","0","0","0","0","0","5","0","0","0","2","","","","","",""
"池袋","6","9","4","0","4","8","0","9","2","2","1","0","0","0","0","0","0","0","4","0","0","0","0","","","","","",""
"北区","10","5","1","1","6","10","0","11","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","13","4","3","0","5","10","0","15","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","16","6","2","1","2","10","0","11","13","0","0","0","0","0","0","0","0","0","2","0","0","0","1","","","","","",""
"練馬区","31","18","0","0","12","28","2","39","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","16","13","4","1","16","19","0","31","3","2","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","10","5","0","0","2","6","1","12","5","2","2","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"江戸川","17","23","2","0","8","14","1","18","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","44","17","0","0","21","26","0","43","18","1","0","0","1","0","0","0","0","0","0","0","0","1","3","","","","","",""
"町田市","8","12","1","0","9","23","0","13","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","13","6","0","0","0","4","0","9","2","0","0","0","0","0","0","0","0","0","7","0","0","1","2","","","","","",""
"南多摩","9","9","1","0","8","13","1","36","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","13","13","0","0","11","18","2","14","15","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","29","25","3","1","27","37","1","56","23","2","0","0","0","1","0","0","0","1","14","0","0","1","2","","","","","",""
"多摩小平","26","19","1","0","41","26","3","47","19","6","1","0","0","0","0","0","0","0","3","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","408","297","30","8","240","443","22","516","241","34","9","2","7","4","0","5","0","2","55","0","0","5","17","","","","","",""
