"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","28","40","3","4","1","0","3","1","1","",""
"区南部","2","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","5","0","0","",""
"区西部","10","7","3","3","0","0","26","13","0","",""
"区西北部","15","2","2","1","0","0","2","2","0","",""
"区東北部","2","1","1","1","1","0","1","1","0","",""
"区東部","10","0","0","0","0","0","2","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","15","3","3","0","0","0","3","0","0","",""
"北多摩西部","2","4","2","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","84","57","14","10","2","0","45","24","1","",""
