"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","0","0","0","6","5","10","1","9","4","0","0","1","0","6","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","0","0","3","33","40","3","0","1","0","0","0","1","0","2","0","0","0","2","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","0","0","3","9","15","7","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","7","6","2","2","0","0"
"文京","0","0","0","17","2","4","0","1","2","0","0","1","0","3","0","0","0","1","0","0","0","0","0","4","3","1","1","0","0"
"台東","1","0","5","10","25","6","1","2","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","0","0","0","2","18","3","0","1","5","0","0","7","0","10","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","0","0","0","12","23","4","1","7","0","0","0","8","0","5","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","0","0","1","9","37","10","0","7","10","0","0","8","0","4","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","0","0","0","1","6","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","1","0","30","28","57","17","5","14","5","0","0","12","0","3","1","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","2","0","5","10","50","13","0","3","6","0","0","7","0","4","3","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","0","0","0","1","23","2","3","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","0","0","2","12","26","3","1","0","3","0","0","1","0","7","1","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","0","0","2","38","38","5","1","1","11","0","0","3","0","1","0","3","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","0","0","0","0","0","1","0","0","5","0","0","0","0","1","0","0","0","3","0","0","0","0","0","6","5","1","1","0","0"
"北区","0","0","2","15","10","6","0","12","3","0","0","9","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","0","0","9","5","27","2","0","1","3","0","0","10","0","0","0","0","0","2","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","0","0","1","1","34","4","0","1","1","0","2","1","0","1","3","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","2","0","8","16","10","11","0","0","4","0","0","1","0","2","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","0","0","0","4","17","1","1","3","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","0","0","0","7","19","13","1","7","3","0","0","6","0","5","2","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","1","0","10","20","27","6","0","4","3","0","0","3","0","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","0","0","2","24","17","7","0","0","5","0","0","3","0","1","4","0","0","0","0","0","0","0","0","3","2","1","1","0","0"
"町田市","2","0","0","19","28","4","3","1","3","0","0","1","0","1","0","0","0","2","0","0","0","0","0","3","2","1","0","0","0"
"西多摩","1","0","2","13","19","9","1","6","4","0","0","3","0","3","0","0","0","0","0","0","0","0","0","7","5","0","1","0","0"
"南多摩","1","0","0","3","18","2","2","0","2","0","0","9","0","2","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","0","0","0","3","8","7","7","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","8","6","1","1","0","0"
"多摩府中","1","0","7","9","36","9","6","4","7","0","0","3","0","7","1","0","0","0","0","0","0","0","0","13","10","1","2","0","0"
"多摩小平","7","0","7","23","54","7","1","4","6","0","0","19","0","17","0","0","0","1","0","0","0","0","0","8","6","1","2","0","0"
"島しょ","0","0","15","0","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"合計","19","0","114","350","692","180","35","92","98","0","2","120","0","98","19","3","0","12","0","0","0","0","0","178","142","14","25","0","0"
