"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","1","0","0","11","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","6","8","5","107","5","5","0","33","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","10","7","23","15","126","3","10","1","47","0","1","0","3","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0"
"2歳","4","1","4","24","92","2","3","0","13","0","2","0","1","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"3歳","11","1","8","31","87","5","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","10","0","5","44","83","15","1","2","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","15","1","3","31","74","9","2","2","0","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"6歳","16","0","3","38","52","18","3","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","17","0","0","32","46","11","3","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","15","0","0","22","46","8","0","1","1","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","7","0","1","16","26","5","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","44","0","0","37","76","5","1","0","0","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","16","0","1","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","17","0","5","36","126","0","1","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"合計","264","17","61","336","967","86","30","14","101","0","4","25","6","2","0","21","0","0","2","0","8","2","0","0","0","0","0","2","0"
