"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","0","3","0","0","0","1","0","0","2","2"
"中央区","5","5","0","0","0","0","0","0","0","3","0"
"みなと","2","3","12","0","0","0","1","0","0","1","1"
"新宿区","11","4","0","5","1","0","10","2","0","6","2"
"文京","1","1","1","1","0","0","1","0","1","1","1"
"台東","12","2","3","8","2","0","0","0","0","2","0"
"墨田区","6","1","0","3","0","0","2","0","0","2","1"
"江東区","5","1","4","2","1","0","0","0","0","2","0"
"品川区","47","10","8","13","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","1","0","0","0","0","0","3","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","1","0","0","2"
"渋谷区","13","6","6","7","0","0","1","0","0","5","1"
"中野区","10","0","0","3","0","0","0","0","0","2","0"
"杉並","1","1","0","0","0","0","0","0","0","2","2"
"池袋","7","1","0","2","0","0","4","0","0","3","1"
"北区","2","0","1","0","0","0","0","0","0","1","0"
"荒川区","2","0","0","0","0","0","0","0","0","1","0"
"板橋区","6","1","0","0","0","0","2","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","1","1","0","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","0","2","0","0","1"
"江戸川","14","1","0","3","0","0","0","0","0","2","0"
"八王子市","5","3","1","0","0","0","5","0","0","4","1"
"町田市","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","3","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","7","2","0","0","0","0","0","0","0","2","1"
"多摩府中","2","0","0","0","0","0","5","6","0","3","3"
"多摩小平","0","0","0","0","0","0","2","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","162","43","40","47","4","0","44","11","1","53","25"
