"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","103","6","5","22","72","8","0","4","6","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区南部","94","1","1","26","133","8","0","5","6","0","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","107","0","0","27","150","7","0","0","8","0","0","1","1","0","0","2","0","0","0","0","4","","","","","",""
"区西部","103","5","0","17","90","5","1","0","5","0","0","3","0","0","0","0","0","0","0","0","1","","","","","",""
"区西北部","146","2","1","19","166","23","4","0","7","0","0","5","1","1","0","2","0","0","0","0","0","","","","","",""
"区東北部","126","2","5","17","131","15","1","1","4","0","1","8","0","0","0","2","0","0","1","0","0","","","","","",""
"区東部","138","6","3","54","171","17","0","0","9","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","44","3","2","3","17","10","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","199","4","5","93","187","21","1","1","11","0","1","4","4","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","54","0","0","15","70","6","0","0","3","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","106","5","2","33","104","7","0","1","7","0","0","2","0","0","0","2","0","0","0","0","2","","","","","",""
"北多摩北部","83","1","4","27","70","6","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1304","35","28","354","1361","137","7","13","72","0","6","27","8","2","0","10","0","0","2","0","9","","","","","",""
