"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","42","27","1","1","19","48","3","28","16","3","0","1","0","0","0","1","0","0","2","0","0","2","3","","","","","",""
"区南部","58","19","4","7","12","44","2","23","14","2","0","1","1","0","0","1","1","0","2","0","0","1","2","","","","","",""
"区西南部","93","26","2","1","20","45","7","18","17","1","1","1","0","0","0","0","0","1","3","0","1","3","1","","","","","",""
"区西部","63","25","1","4","32","55","3","21","42","4","0","2","0","2","0","1","0","1","6","0","0","0","2","","","","","",""
"区西北部","117","44","3","5","54","68","1","39","70","3","1","0","1","0","0","3","0","0","4","0","0","0","1","","","","","",""
"区東北部","99","31","9","6","25","64","2","38","30","4","1","1","0","0","0","0","0","0","4","0","0","0","1","","","","","",""
"区東部","124","33","1","1","22","46","4","28","50","7","1","0","1","0","1","1","0","0","2","0","0","1","1","","","","","",""
"西多摩","16","13","0","0","1","11","4","4","1","1","0","1","0","0","0","0","0","0","2","0","0","1","2","","","","","",""
"南多摩","85","40","2","3","37","92","4","41","60","7","1","1","1","1","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","32","22","1","1","9","15","2","15","34","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"北多摩南部","83","24","0","3","32","44","2","35","26","3","0","0","1","0","0","0","0","1","4","0","0","1","4","","","","","",""
"北多摩北部","58","17","2","5","44","32","5","32","31","4","0","1","0","0","0","0","0","0","4","1","0","1","7","","","","","",""
"島しょ","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","872","321","26","37","307","564","40","322","391","40","5","9","5","3","1","8","1","3","34","1","1","10","27","","","","","",""
