"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","6","0","0","3","15","0","0","0","0","0","0","2","0","0","3","1","0","0","0","0","4","3","1","0","0","0"
"みなと","17","4","3","17","127","17","0","1","6","0","0","0","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","23","0","0","6","85","3","0","0","0","0","0","1","0","0","0","3","0","0","3","0","9","6","2","2","2","0"
"文京","10","0","0","5","7","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","3","1","1","1","0"
"台東","14","1","1","10","33","5","0","1","3","0","0","5","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","18","0","0","17","24","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","20","0","1","21","176","7","0","0","2","0","0","1","0","0","0","1","0","0","0","0","9","4","1","0","0","0"
"品川区","22","0","0","11","127","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","2","0","0","1","17","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","23","2","9","15","180","4","0","2","5","0","0","9","1","0","0","1","0","0","0","0","16","9","2","1","1","0"
"世田谷","71","0","2","8","131","5","0","2","3","0","0","11","0","0","0","0","1","0","0","0","14","8","2","2","2","0"
"渋谷区","6","0","0","2","42","3","1","1","0","0","0","1","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","16","0","0","10","106","8","0","2","3","0","0","2","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","26","0","3","9","86","1","0","1","1","0","0","2","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","16","0","0","6","26","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","18","0","0","1","64","6","0","0","4","0","0","0","0","1","0","0","0","0","0","0","6","4","1","0","0","0"
"荒川区","10","0","0","16","27","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","22","0","0","0","32","2","0","1","0","2","0","0","1","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","34","0","0","18","55","12","0","0","4","1","1","3","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","15","0","0","9","53","12","0","1","0","0","0","2","1","0","1","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","34","0","0","10","64","3","0","0","7","0","0","2","0","0","0","0","0","0","1","0","9","4","1","1","1","0"
"江戸川","52","5","1","19","121","5","1","2","7","0","0","0","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","28","0","5","32","151","22","0","1","4","0","0","2","2","1","0","3","0","0","0","0","10","4","2","1","1","0"
"町田市","29","0","0","77","167","12","0","0","11","0","0","3","1","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","56","0","0","8","68","3","0","0","2","0","0","0","0","0","0","2","0","0","0","0","9","5","1","1","1","0"
"南多摩","23","0","0","14","51","7","1","0","4","0","0","1","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","31","0","0","6","62","6","0","1","0","0","0","0","0","0","0","2","0","0","0","0","13","6","2","1","1","0"
"多摩府中","115","0","0","15","87","10","0","1","4","0","0","1","0","0","0","2","0","0","0","0","21","10","3","2","3","0"
"多摩小平","85","1","1","21","121","19","0","1","6","0","0","0","1","0","0","4","0","0","1","0","14","6","2","2","2","0"
"島しょ","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","849","13","26","387","2337","179","3","19","81","3","1","59","9","2","4","21","1","0","5","0","286","150","39","24","25","0"
