"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","1","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","32","15","2","1","32","0","0","1","0","1","2","0","0","0","2","0","0","0","0"
"1歳","0","0","1","0","105","29","3","0","29","0","0","3","0","0","4","0","0","0","0","0","0","0","0"
"2歳","0","0","4","4","75","30","4","4","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0"
"3歳","0","0","4","7","74","27","8","2","0","1","0","1","0","4","0","0","0","0","0","0","1","0","0"
"4歳","0","0","1","16","55","24","7","7","1","0","0","3","0","7","0","0","0","1","0","0","0","0","0"
"5歳","0","0","2","13","71","16","2","8","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"6歳","0","0","0","10","53","10","3","3","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0"
"7歳","0","0","0","8","39","6","0","3","0","0","0","2","0","1","1","0","0","0","0","0","1","0","0"
"8歳","0","0","0","8","25","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"9歳","0","0","0","7","19","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","4","44","2","2","0","0","0","1","0","0","2","0","0","0","0","0","0","1","0","0"
"15〜19歳","1","0","0","0","18","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","0","0","0","7","81","2","0","1","0","0","0","2","0","1","0","1","1","3","0","0","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1","0","13","84","693","167","34","32","66","1","1","14","0","25","10","1","1","12","2","0","6","0","1"
