"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","33","5","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","19","4","0","3","3","17","0","4","0","2","1","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","62","9","0","7","15","6","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","51","8","1","8","5","5","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","","","","","",""
"文京","67","1","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","68","7","0","10","8","10","1","3","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","64","17","0","0","7","1","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","3","0","","","","","",""
"江東区","118","14","2","21","15","15","0","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","92","10","1","12","9","11","2","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","74","3","0","10","5","7","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"大田区","255","6","1","24","17","54","2","13","0","4","3","1","0","0","0","3","0","0","0","0","0","0","1","","","","","",""
"世田谷","271","15","1","22","40","15","3","7","1","1","1","0","1","0","0","2","0","0","0","0","0","3","4","","","","","",""
"渋谷区","39","4","1","2","3","3","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","3","","","","","",""
"中野区","136","6","0","8","26","33","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","111","12","0","7","13","26","0","9","0","1","0","0","1","0","0","2","0","0","0","0","0","0","2","","","","","",""
"池袋","68","8","0","5","8","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","249","10","0","6","8","9","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","112","5","0","5","8","8","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","181","20","0","11","8","12","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","4","1","","","","","",""
"練馬区","227","15","0","18","19","30","0","17","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","200","19","0","14","15","42","2","3","1","2","3","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","117","7","0","11","7","9","0","2","0","2","2","0","0","0","0","1","0","0","1","0","0","1","0","","","","","",""
"江戸川","223","16","0","35","34","19","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","418","26","0","19","30","38","6","15","0","2","2","2","0","0","0","6","0","0","0","0","0","2","0","","","","","",""
"町田市","129","28","0","7","15","15","0","3","1","1","1","0","2","1","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","52","8","0","4","11","11","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","80","9","0","8","6","7","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","211","23","0","9","35","8","0","4","0","1","0","0","0","0","0","2","0","0","0","0","0","1","1","","","","","",""
"多摩府中","648","48","0","34","60","31","5","15","0","3","2","0","3","1","0","0","0","0","1","0","0","3","6","","","","","",""
"多摩小平","371","22","1","22","54","49","1","19","0","0","5","0","1","0","0","2","0","0","0","0","0","3","3","","","","","",""
"島しょ","8","2","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4754","387","8","348","497","496","23","173","4","27","30","8","9","3","0","27","1","0","2","0","0","21","26","","","","","",""
