"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","13","2","0","1","11","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","1","0","0","1","47","7","0","1","47","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"1歳","7","0","1","1","101","35","2","1","11","0","0","1","6","4","1","1","0","0","0","0","0","0","0","0"
"2歳","1","0","0","3","78","28","0","6","2","0","0","1","1","6","0","1","0","0","0","0","0","0","0","0"
"3歳","5","0","1","4","103","21","0","3","0","0","1","0","1","12","0","0","0","0","0","0","0","0","0","0"
"4歳","5","0","0","10","90","25","2","13","0","0","0","1","1","13","0","0","0","0","0","0","0","0","0","0"
"5歳","7","0","0","11","87","25","1","12","0","0","0","0","1","13","0","1","0","0","0","0","0","0","0","0"
"6歳","7","0","0","7","98","3","0","16","0","0","0","0","1","14","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","16","51","3","0","9","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","0","3","46","2","0","4","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","1","38","1","1","2","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0"
"10〜14歳","6","0","0","1","101","5","0","12","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","17","0","1","1","56","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","20","0","2","5","278","5","0","1","0","0","0","0","0","6","0","0","0","3","0","0","0","0","0","0"
"30〜39歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0"
"40〜49歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","130","0","5","64","1187","162","6","81","71","1","1","4","15","89","3","3","0","21","0","0","0","0","0","0"
