"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","6","0"
"1〜4歳","0","0","0","0","0","0","3","13","0"
"5〜9歳","0","0","0","0","0","0","3","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","1","4","2","0","1","1","0"
"20〜24歳","39","3","10","6","7","0","1","0","0"
"25〜29歳","27","6","7","3","1","2","1","0","0"
"30〜34歳","19","5","2","1","2","0","0","0","0"
"35〜39歳","11","4","2","0","5","0","1","1","0"
"40〜44歳","6","1","2","0","2","0","1","0","0"
"45〜49歳","1","1","3","0","1","0","1","0","0"
"50〜54歳","0","1","2","0","1","0","1","0","0"
"55〜59歳","0","0","0","0","1","0","4","0","0"
"60〜64歳","0","0","0","0","0","0","0","1","0"
"65〜69歳","0","0","0","0","0","0","3","1","0"
"70歳以上","0","0","0","0","0","0","33","3","0"
"合計","113","21","29","14","22","2","58","27","0"
