"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","0","1","3","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","0","2","2","0"
"中央区","4","0","1","17","45","2","3","0","3","0","1","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","8","2","1","20","41","1","0","0","4","0","2","0","0","0","0","0","0","1","0","0","0","9","6","0","1","1","0"
"新宿区","7","4","6","15","19","0","1","0","6","1","0","1","1","0","0","0","0","0","0","0","0","12","8","1","2","2","0"
"文京","2","0","1","9","30","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","1","0","1","24","72","0","0","9","8","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","2","0","1","5","15","1","0","5","5","0","0","1","0","0","0","0","0","0","0","1","0","8","5","1","1","1","0"
"江東区","8","7","3","27","120","2","1","1","10","0","0","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","12","8","3","13","42","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","6","4","0","19","30","1","0","2","2","0","1","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","13","4","12","56","96","5","1","1","16","0","1","0","0","0","2","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","29","2","8","43","126","6","3","7","7","1","0","1","0","0","3","1","0","0","0","0","2","25","16","2","2","2","0"
"渋谷区","3","0","0","7","20","1","4","0","0","0","0","1","0","0","2","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","7","0","2","33","55","2","0","2","5","0","2","1","0","0","2","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","21","2","4","23","41","3","0","4","8","0","2","1","0","0","0","0","0","0","0","0","1","16","11","1","2","2","0"
"池袋","9","3","0","9","14","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","1","4","2","5","27","1","0","4","6","0","0","0","0","0","1","0","0","0","0","0","0","10","7","1","0","0","0"
"荒川区","2","6","0","26","40","0","1","8","5","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","16","0","0","10","29","7","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","4","2","5","88","97","0","0","9","5","1","2","0","0","0","2","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","10","2","5","25","110","2","3","6","20","0","0","0","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","6","0","2","19","66","2","2","0","5","0","0","0","0","0","0","0","0","0","0","4","1","13","8","1","1","1","0"
"江戸川","6","6","5","31","70","4","3","1","6","0","1","1","2","0","2","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","21","3","5","53","127","2","1","4","6","0","1","0","1","0","2","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","2","0","1","41","65","0","1","5","13","0","1","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"西多摩","9","0","2","31","38","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","13","3","8","26","50","2","1","8","4","1","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","12","3","1","41","62","7","1","2","8","0","2","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","15","6","8","89","117","4","0","9","13","1","6","3","0","0","1","0","0","0","1","1","0","32","20","3","3","3","0"
"多摩小平","43","3","12","100","106","7","2","14","10","0","1","2","1","0","0","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","299","74","100","909","1777","71","29","101","195","5","24","14","6","0","22","1","0","1","1","6","5","412","260","38","25","25","0"
