"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","5","17","1","0","10","0","5","0","1","3","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","1","23","39","18","7","100","3","108","1","15","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","31","71","36","33","155","0","429","6","48","74","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"2歳","0","9","22","16","43","114","0","208","7","5","43","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","2","10","19","16","74","102","2","101","11","7","22","2","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","4","9","8","11","92","107","3","78","10","5","18","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","2","13","5","12","126","98","3","69","16","0","12","2","3","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"6歳","7","5","1","4","118","88","3","31","11","1","9","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","4","6","0","8","109","94","7","14","10","0","4","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","4","0","5","98","101","6","12","5","1","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","5","11","1","4","84","66","7","5","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","128","1","8","112","164","15","6","3","0","4","4","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","4","224","0","1","24","29","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","8","239","0","10","86","102","1","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","7","214","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"40〜49歳","5","276","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","6","274","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","12","0","0","0","0","0","0","0","1","0","11"
"60〜69歳","4","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","2","2","13"
"70〜79歳","4","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","28","0","0","0","0","0","0","0","4","1","24"
"80歳以上","0","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","0","0","7","0","46"
"合計","79","1880","184","150","1006","1330","50","1076","82","83","206","22","12","3","0","16","1","1","13","0","0","0","120","0","0","0","0","0","0","0","15","4","104"
