"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","23","12","0","0","12","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","86","13","1","3","70","6","1","0","23","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","229","12","10","8","194","27","1","2","31","0","1","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","212","12","7","12","136","44","0","13","4","1","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","323","3","8","31","122","26","0","10","1","0","0","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","464","3","7","47","131","16","0","14","1","0","0","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","490","1","11","37","126","10","0","15","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","516","0","3","52","91","5","0","20","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","466","0","0","30","93","5","0","14","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","409","0","1","25","79","4","0","10","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","337","0","1","21","77","2","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1096","0","1","20","192","3","0","8","0","2","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","292","0","0","1","49","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","472","0","0","11","153","0","0","0","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","465","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","6752","56","50","298","1525","152","3","109","61","8","2","48","9","3","0","3","1","0","6","0","0","0","0","0","0","0","0","0"
