"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","17","0","0","3","1","1","0","1","0","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","48","4","2","28","2","8","1","31","0","12","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","78","13","4","65","12","24","2","40","0","16","2","8","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","1","32","12","8","52","7","9","1","5","0","19","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","8","7","8","40","5","15","1","4","0","6","3","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","8","15","16","34","10","8","0","1","0","7","7","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","1","2","15","25","32","8","8","0","0","0","4","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","8","12","26","6","2","1","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","4","17","17","2","1","1","0","0","6","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","6","13","12","1","1","0","1","0","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","1","0","2","8","17","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","1","2","9","44","0","1","0","0","0","3","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","4","7","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","5","30","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"合計","13","194","90","131","407","55","79","7","83","2","86","38","23","1","0","9","0","1","9","0","0","0","0","0","0","0","0","0"
