"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","7","7","1319","33","1","0","26","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"〜1歳","17","10","*","31","3","1","91","1","13","0","12","10","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","50","18","6883","63","7","10","151","3","20","0","39","16","0","4","3","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","65","4","*","31","4","14","98","5","14","3","15","13","0","3","1","0","1","0","0","1","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"3歳","90","7","*","9","3","31","77","5","7","3","2","11","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","123","8","*","3","0","41","61","1","2","7","3","8","1","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","139","9","5103","3","2","67","68","3","13","10","1","6","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","160","5","*","0","2","44","76","2","1","3","0","1","2","1","0","0","2","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","184","5","*","0","3","53","54","5","1","4","0","1","3","2","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","141","15","*","1","2","38","47","5","1","3","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","132","13","*","0","2","17","56","6","0","1","0","1","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","500","74","2730","0","1","43","140","14","2","0","0","2","5","1","0","0","1","0","0","3","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"15〜19歳","179","48","973","0","1","4","14","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","1","0","1","0","0","1"
"20〜29歳","188","48","933","0","0","12","80","3","0","1","0","2","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"30〜39歳","105","71","993","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"40〜49歳","127","77","967","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"50〜59歳","65","92","828","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60〜69歳","27","43","517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","2","0","0","0","4"
"70〜79歳","21","38","379","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","9"
"80歳以上","15","23","242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","0","0","0","0","0","2","0","2","0","17"
"合計","2335","615","21867","174","31","375","1039","53","76","35","73","71","14","20","7","0","28","1","0","13","0","0","15","44","0","0","1","1","1","14","1","2","0","42"
