"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","1","0","0","26","4","1","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","6","13","7","159","4","1","0","56","0","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","6","61","28","231","9","9","5","115","0","4","3","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","4","2","14","66","165","6","4","2","21","0","3","9","2","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0"
"3歳","22","0","15","85","195","5","1","7","7","0","4","13","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","9","0","8","111","153","6","1","5","4","0","1","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","8","0","3","105","136","8","0","6","0","0","0","24","1","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","3","0","6","98","96","15","2","8","1","0","0","21","2","0","0","3","0","0","2","0","1","0","0","0","0","0","0","0","0"
"7歳","0","0","2","74","70","11","0","5","0","0","0","22","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","2","58","68","8","0","5","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","3","43","52","6","1","2","0","0","0","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","6","0","2","77","140","7","0","0","0","0","1","14","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","7","0","0","3","28","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","8","0","5","32","159","1","1","1","0","2","2","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"合計","100","15","134","787","1678","90","21","46","206","2","17","158","22","3","0","22","0","3","7","0","4","0","0","0","0","0","0","0","0"
