"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","17","6","1","9","81","4","1","7","1","1","2","0","0","0","1","0","0","0","0","0","1","3","","","","","",""
"区南部","31","24","6","1","13","94","10","2","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","31","36","5","1","26","81","10","0","7","2","0","1","1","0","0","1","1","0","0","0","1","1","3","","","","","",""
"区西部","20","37","4","1","35","85","4","1","5","1","0","0","0","1","0","1","0","0","0","0","0","0","9","","","","","",""
"区西北部","60","53","17","1","25","134","5","1","9","6","0","2","2","0","0","2","0","0","1","0","0","0","1","","","","","",""
"区東北部","43","42","9","5","9","88","8","2","12","8","0","1","0","1","0","1","0","0","1","0","1","0","8","","","","","",""
"区東部","41","39","5","1","22","106","6","0","11","2","0","3","1","0","1","3","0","0","1","0","0","1","7","","","","","",""
"西多摩","16","20","0","0","1","13","1","0","3","1","0","0","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"南多摩","32","53","3","3","31","123","6","2","16","2","0","1","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","32","27","2","0","11","26","2","0","1","2","0","3","1","0","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","49","42","2","1","32","90","15","0","10","1","0","0","1","0","0","1","0","0","1","0","1","0","3","","","","","",""
"北多摩北部","29","30","4","0","21","78","8","0","10","5","1","2","0","0","0","0","0","0","0","0","1","0","1","","","","","",""
"島しょ","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","411","423","63","15","235","999","79","9","98","33","2","15","9","2","1","11","2","0","4","0","4","3","40","","","","","",""
