"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","19","0","543","3","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"〜1歳","59","1","*","1","0","3","28","0","1","0","5","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"1歳","219","8","3809","8","2","7","76","0","0","1","9","0","0","0","0","0","1","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0"
"2歳","275","4","*","1","8","11","57","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","4","0","0","0","1"
"3歳","321","1","*","3","4","25","38","1","0","2","2","0","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","380","1","*","1","1","25","48","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","1","0","2","1","0","0","1"
"5歳","415","0","3796","0","3","34","41","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"6歳","399","1","*","0","0","24","35","2","0","1","0","2","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","371","1","*","0","1","30","41","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5","1","1","0","1","1","0","3","2","1","0","0"
"8歳","369","1","*","2","0","31","28","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","351","3","*","1","1","22","41","6","0","1","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10〜14歳","1337","4","2240","0","1","24","95","15","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","531","2","887","0","1","3","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","611","12","1077","1","1","15","70","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","542","20","1156","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"40〜49歳","548","14","1185","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","341","23","796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","167","14","538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0"
"70〜79歳","94","12","392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","1","0","0","3","1","0","0","3"
"80歳以上","60","18","232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","11","0","0","1","0","0","12","1","0","0","11"
"合計","7409","140","16651","21","23","254","623","40","2","11","23","3","3","1","0","0","6","0","1","8","0","0","47","20","4","1","3","2","0","40","5","2","0","18"
