"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","3","1","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","26","4","0","0","23","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","0","2","2","39","20","4","2","9","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0"
"2歳","5","0","1","1","28","15","2","1","0","0","1","0","1","9","0","1","0","0","0","0","0","0","0","0"
"3歳","0","0","0","3","26","14","1","3","1","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0"
"4歳","7","0","0","5","23","13","2","8","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"5歳","3","0","0","4","21","9","0","9","0","0","0","1","1","8","0","0","0","0","0","0","0","0","0","0"
"6歳","3","0","0","2","16","5","0","8","0","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","2","17","5","0","10","0","0","0","1","0","9","0","0","0","0","0","0","0","0","0","0"
"8歳","3","0","0","1","10","1","0","5","0","0","0","0","1","8","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","1","7","1","0","1","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","0","3","19","1","0","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"20〜29歳","10","0","0","3","36","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","2"
"30〜39歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","59","0","4","28","284","90","9","49","36","0","1","6","10","62","5","4","0","8","0","0","0","0","0","5"
