"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","15","8","1","14","1","0","7","2","0","",""
"区南部","1","1","0","0","0","0","0","0","0","",""
"区西南部","7","2","0","1","0","0","16","0","0","",""
"区西部","34","11","9","22","0","2","28","7","3","",""
"区西北部","38","4","17","13","0","1","14","3","0","",""
"区東北部","5","2","2","0","0","0","0","0","0","",""
"区東部","33","8","8","28","1","2","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","10","0","0","",""
"北多摩西部","10","0","0","12","0","0","0","1","0","",""
"北多摩南部","12","4","3","10","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","4","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","155","40","40","100","2","5","76","17","3","",""
