"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","13","16","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中央区","8","6","0","0","6","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","42","9","1","0","8","6","1","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","35","36","2","1","5","13","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"文京","22","15","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"台東","25","8","0","0","15","24","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","52","24","0","0","4","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","102","25","1","0","9","22","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","46","16","0","0","11","22","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","19","12","1","0","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","110","35","0","7","14","52","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"世田谷","132","61","1","1","11","38","0","0","2","0","0","1","0","0","0","3","0","0","0","0","0","0","1","","","","","",""
"渋谷区","17","11","0","0","1","8","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"中野区","61","18","0","3","22","23","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","77","25","0","6","8","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","","","","","",""
"池袋","36","36","0","4","4","5","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","","","","","",""
"北区","66","37","3","1","19","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","72","22","3","3","15","18","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","77","53","0","0","20","23","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"練馬区","116","64","2","3","15","30","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","95","47","1","10","15","31","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","","","","","",""
"葛飾区","54","33","0","1","9","13","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"江戸川","82","54","1","0","21","43","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","191","58","1","2","27","59","1","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"町田市","84","30","0","0","16","32","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","91","34","0","1","6","21","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","77","27","0","0","4","14","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","145","62","1","1","30","36","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","236","78","3","2","27","56","1","0","2","3","1","0","1","0","1","0","0","0","0","0","0","2","8","","","","","",""
"多摩小平","214","56","1","2","47","52","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","3","2","","","","","",""
"島しょ","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2397","1012","22","48","398","716","16","1","9","29","3","5","5","2","1","14","0","0","0","0","0","7","43","","","","","",""
