"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","35","0","1","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"中央区","34","1","0","0","11","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","137","2","1","3","20","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","118","3","0","3","25","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","","","","","",""
"文京","55","0","0","0","12","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","63","1","0","4","25","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","65","4","0","8","9","6","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"江東区","239","1","0","19","55","4","1","6","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","103","0","0","9","36","10","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","32","1","0","1","16","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","297","1","5","20","90","4","0","1","4","0","0","3","1","0","0","0","0","0","1","0","0","","","","","",""
"世田谷","373","0","4","17","81","6","4","1","5","1","0","2","0","0","0","0","0","0","0","0","1","","","","","",""
"渋谷区","41","0","0","1","19","5","0","0","2","0","0","0","0","0","0","2","0","0","1","0","1","","","","","",""
"中野区","100","0","0","4","36","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"杉並","172","0","0","12","45","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","127","2","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北区","86","0","2","5","23","1","0","0","2","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","92","0","1","5","25","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","132","0","0","2","26","8","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","452","2","1","15","62","8","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","306","2","1","8","70","10","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","284","0","0","11","41","2","1","1","4","0","0","0","0","0","0","0","0","0","4","0","0","","","","","",""
"江戸川","354","3","2","13","60","10","0","1","5","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","441","2","2","35","83","17","0","4","2","0","0","2","2","0","0","1","0","0","0","0","3","","","","","",""
"町田市","199","0","0","27","50","13","0","0","3","0","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","180","2","0","4","23","1","0","1","0","0","0","4","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","309","2","0","6","47","5","0","1","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","458","6","0","12","37","14","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","481","1","1","28","81","16","1","7","8","0","0","1","0","0","0","0","1","1","1","0","6","","","","","",""
"多摩小平","653","2","0","20","57","14","0","1","6","0","0","1","0","0","0","2","0","0","1","0","4","","","","","",""
"島しょ","9","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6427","38","21","292","1183","176","10","29","66","3","3","24","9","0","0","10","1","1","9","0","23","","","","","",""
