"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","42","0","0","0","9","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","4","3","0","2","2","0"
"中央区","56","0","0","5","13","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","111","3","5","11","53","2","0","5","5","0","0","1","0","0","0","0","0","0","0","0","0","2","9","6","0","1","1","0"
"新宿区","147","4","0","8","59","2","0","3","2","0","0","0","0","0","0","0","0","0","1","0","0","2","12","8","2","2","2","0"
"文京","76","2","1","4","29","2","0","2","2","0","0","1","0","0","0","1","0","0","1","0","0","1","7","4","1","1","1","0"
"台東","124","1","1","7","44","0","2","1","3","0","0","4","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","152","1","1","7","30","0","0","2","4","0","0","3","0","0","0","0","0","0","0","0","0","3","8","5","1","1","1","0"
"江東区","227","0","1","32","137","3","1","11","7","0","0","1","0","0","0","2","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","111","3","1","15","67","0","1","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","77","5","0","2","34","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","350","0","5","36","151","5","5","9","12","1","0","0","0","0","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","524","4","1","26","148","8","1","1","8","0","2","3","1","2","0","0","0","0","0","0","1","5","25","16","2","2","2","0"
"渋谷区","105","3","0","2","30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","7","4","1","1","1","0"
"中野区","150","0","0","8","75","1","0","3","3","0","1","0","0","1","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","303","3","1","16","105","1","0","11","4","0","0","1","0","2","0","1","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","107","3","1","7","18","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","193","1","0","11","52","0","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","111","4","5","18","49","3","0","10","1","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","166","0","0","14","65","0","0","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","304","7","0","46","100","10","1","30","5","0","0","4","0","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","401","8","0","35","113","4","0","1","6","0","0","9","1","0","0","3","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","356","3","0","7","64","0","1","4","6","0","0","0","1","0","0","0","0","0","0","1","1","4","13","8","1","1","1","0"
"江戸川","459","6","1","59","97","0","2","11","6","0","0","3","2","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","487","8","2","63","169","5","3","15","2","0","0","6","1","0","0","0","0","0","0","0","0","3","18","11","2","1","1","0"
"町田市","457","0","0","71","91","6","1","11","2","0","0","2","1","0","0","0","0","0","0","0","0","0","12","7","1","0","0","0"
"西多摩","234","1","0","14","49","1","0","0","4","0","0","11","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","399","9","0","18","73","4","0","13","6","0","0","1","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","363","2","1","24","82","8","0","11","3","0","2","5","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","850","6","5","46","157","11","6","15","13","2","0","3","1","0","0","0","0","0","2","0","0","4","32","21","3","3","3","0"
"多摩小平","399","10","5","80","81","9","1","12","11","0","0","7","0","0","0","0","0","1","0","0","0","6","23","15","2","2","2","0"
"島しょ","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","7844","97","37","692","2244","89","29","207","126","5","6","66","8","6","1","10","0","1","4","1","2","33","416","263","39","25","25","0"
